sample_name	filename	ATTRIBUTE_lcms_sampletype	lcms_batch	lcms_samplingmethod	lcms_sampletype	lcms_extractionmethod	emp500_study_id	emp500_title	emp500_principal_investigator	tier	barcode_prefix	study_sample_number	sample_name_plus_plate	metab_id_2017	sampling_materials	sampling_method	environmental_package	physical_specimen_institution	env_biome	env_feature	env_material	empo_1	empo_2	empo_3	sample_type	taxon_id	scientific_name	host_taxid	host_common_name	host_scientific_name	geo_loc_name	latitude	longitude	elevation	aliquots_remaining	pnnl_gcms_raw_dataset_name	metabo_v2_filename_2019	metabo_v2_batch	metabo_v2_position	metabo_v2_extraction_protocol	metabo_v2_sampletype	metabo_v2_sampletype_sub
5B2_2_66_minich-76-s002-a04.mzML	5B2_2_66_minich-76-s002-a04.mzML	Sample	5	Bulk_201901_UCSD	Sample	SPE	76	Livestock feces	Minich	Not applicable	minich.76.s002	2	1.Minich76.CM	Not applicable	NaN	bulk	host-associated	UCSD	dense settlement biome	host-associated habitat	animal manure	Host-associated	Animal	Animal distal gut	stool	749906.0	gut metagenome	9913	cattle	Bos taurus	Malawi:Zomba	15.2769	35.3989	782	6	Not applicable	5B2_2_66_minich-76-s002-a04.mzML	5.0	5B2	Bulk_201901_UCSD	Sample	Bulk
5A7_2_26_minich-76-s003-a04.mzML	5A7_2_26_minich-76-s003-a04.mzML	Sample	5	Bulk_201901_UCSD	Sample	SPE	76	Livestock feces	Minich	Not applicable	minich.76.s003	3	3.Minich76.GM	P3_EMP_72	NaN	bulk	host-associated	UCSD	dense settlement biome	host-associated habitat	animal manure	Host-associated	Animal	Animal distal gut	stool	749906.0	gut metagenome	8996	helmeted guineafowl	Numida meleagris	Malawi:Zomba	15.2769	35.3989	782	7	Not applicable	5A7_2_26_minich-76-s003-a04.mzML	5.0	5A7	Bulk_201901_UCSD	Sample	Bulk
5A11_2_63_minich-76-s004-a04.mzML	5A11_2_63_minich-76-s004-a04.mzML	Sample	5	Bulk_201901_UCSD	Sample	SPE	76	Livestock feces	Minich	Not applicable	minich.76.s004	4	4.Minich76.LM	P4_EMP_73	NaN	bulk	host-associated	UCSD	dense settlement biome	host-associated habitat	animal manure	Host-associated	Animal	Animal distal gut	stool	749906.0	gut metagenome	9031	chicken	Gallus gallus	Malawi:Zomba	15.2769	35.3989	782	7	Not applicable	5A11_2_63_minich-76-s004-a04.mzML	5.0	5A11	Bulk_201901_UCSD	Sample	Bulk
5B4_2_78_minich-76-s005-a04.mzML	5B4_2_78_minich-76-s005-a04.mzML	Sample	5	Bulk_201901_UCSD	Sample	SPE	76	Livestock feces	Minich	Not applicable	minich.76.s005	5	5.Minich76.PM	P5_EMP_24	NaN	bulk	host-associated	UCSD	dense settlement biome	host-associated habitat	animal manure	Host-associated	Animal	Animal distal gut	stool	749906.0	gut metagenome	9823	pig	Sus scrofa	Malawi:Zomba	15.2769	35.3989	782	6	Not applicable	5B4_2_78_minich-76-s005-a04.mzML	5.0	5B4	Bulk_201901_UCSD	Sample	Bulk
5B3_2_71_minich-76-s006-a04.mzML	5B3_2_71_minich-76-s006-a04.mzML	Sample	5	Bulk_201901_UCSD	Sample	SPE	76	Livestock feces	Minich	Not applicable	minich.76.s006	6	1.Minich76.QM	Not applicable	NaN	bulk	host-associated	UCSD	dense settlement biome	host-associated habitat	animal manure	Host-associated	Animal	Animal distal gut	stool	749906.0	gut metagenome	9091	common quail	Coturnix coturnix	Malawi:Zomba	15.2769	35.3989	782	7	Not applicable	5B3_2_71_minich-76-s006-a04.mzML	5.0	5B3	Bulk_201901_UCSD	Sample	Bulk
5A10_2_52_metcalf-81-s001-a04.mzML	5A10_2_52_metcalf-81-s001-a04.mzML	Sample	5	Bulk_201901_UCSD	Sample	SPE	81	Mouse decomposition skin	Metcalf	Not applicable	metcalf.81.s001	1	1.Metcalf81.10141.D.skin.body.T4.1	Not applicable	NaN	bulk	host-associated	UCSD	urban biome	animal-associated habitat	sebum	Host-associated	Animal	Animal corpus	skin	540485.0	mouse skin metagenome	10090	mouse	Mus musculus	United States of America:State of Colorado:City of Boulder	40.015	-105.27	1624.1	3	Not applicable	5A10_2_52_metcalf-81-s001-a04.mzML	5.0	5A10	Bulk_201901_UCSD	Sample	Bulk
5A9_2_40_metcalf-81-s002-a04.mzML	5A9_2_40_metcalf-81-s002-a04.mzML	Sample	5	Bulk_201901_UCSD	Sample	SPE	81	Mouse decomposition skin	Metcalf	Not applicable	metcalf.81.s002	2	1.Metcalf81.10141.F.skin.body.T4.1	Not applicable	NaN	bulk	host-associated	UCSD	urban biome	animal-associated habitat	sebum	Host-associated	Animal	Animal corpus	skin	540485.0	mouse skin metagenome	10090	mouse	Mus musculus	United States of America:State of Colorado:City of Boulder	40.015	-105.27	1624.1	3	Not applicable	5A9_2_40_metcalf-81-s002-a04.mzML	5.0	5A9	Bulk_201901_UCSD	Sample	Bulk
5B1_2_64_metcalf-81-s003-a04.mzML	5B1_2_64_metcalf-81-s003-a04.mzML	Sample	5	Bulk_201901_UCSD	Sample	SPE	81	Mouse decomposition skin	Metcalf	Not applicable	metcalf.81.s003	3	1.Metcalf81.10141.G.skin.body.T4.1	Not applicable	NaN	bulk	host-associated	UCSD	urban biome	animal-associated habitat	sebum	Host-associated	Animal	Animal corpus	skin	540485.0	mouse skin metagenome	10090	mouse	Mus musculus	United States of America:State of Colorado:City of Boulder	40.015	-105.27	1624.1	5	Not applicable	5B1_2_64_metcalf-81-s003-a04.mzML	5.0	5B1	Bulk_201901_UCSD	Sample	Bulk
5E1_4_11_mousseau-88-s002-a02.mzML	5E1_4_11_mousseau-88-s002-a02.mzML	Sample	5	Bulk_201901_UCSD	Sample	SPE	88	Chernobyl vole feces	Mousseau	2	mousseau.88.s002	2	7.Mousseau88.FIN.18	Not applicable	NaN	bulk	host-associated	UCSD	temperate mixed forest biome	host-associated habitat	feces	Host-associated	Animal	Animal distal gut	stool	749906.0	gut metagenome	447135	bank vole	Myodes glareolus	Ukraine:City of Chernobyl	51.384605	30.057874	113.1	0	Not applicable	5E1_4_11_mousseau-88-s002-a02.mzML	5.0	5.00E+01	Bulk_201901_UCSD	Sample	Bulk
5F1_4_26_mousseau-88-s004-a02.mzML	5F1_4_26_mousseau-88-s004-a02.mzML	Sample	5	Bulk_201901_UCSD	Sample	SPE	88	Chernobyl vole feces	Mousseau	2	mousseau.88.s004	4	6.Mousseau88.FIN.24	Not applicable	NaN	bulk	host-associated	UCSD	temperate mixed forest biome	host-associated habitat	feces	Host-associated	Animal	Animal distal gut	stool	749906.0	gut metagenome	447135	bank vole	Myodes glareolus	Ukraine:City of Chernobyl	51.385139	30.038926	113.1	0	Not applicable	5F1_4_26_mousseau-88-s004-a02.mzML	5.0	5F1	Bulk_201901_UCSD	Sample	Bulk
5F9_4_37_mousseau-88-s005-a02.mzML	5F9_4_37_mousseau-88-s005-a02.mzML	Sample	5	Bulk_201901_UCSD	Sample	SPE	88	Chernobyl vole feces	Mousseau	3	mousseau.88.s005	5	6.Mousseau88.FIN.27	Not applicable	NaN	bulk	host-associated	UCSD	temperate mixed forest biome	host-associated habitat	feces	Host-associated	Animal	Animal distal gut	stool	749906.0	gut metagenome	447135	bank vole	Myodes glareolus	Ukraine:City of Chernobyl	51.390412	30.072309	113.1	0	Not applicable	5F9_4_37_mousseau-88-s005-a02.mzML	5.0	5F9	Bulk_201901_UCSD	Sample	Bulk
5G1_4_41_mousseau-88-s006-a02.mzML	5G1_4_41_mousseau-88-s006-a02.mzML	Sample	5	Bulk_201901_UCSD	Sample	SPE	88	Chernobyl vole feces	Mousseau	2	mousseau.88.s006	6	6.Mousseau88.FIN.29	Not applicable	NaN	bulk	host-associated	UCSD	temperate mixed forest biome	host-associated habitat	feces	Host-associated	Animal	Animal distal gut	stool	749906.0	gut metagenome	447135	bank vole	Myodes glareolus	Ukraine:City of Chernobyl	51.381883	30.037636	113.1	0	Not applicable	5G1_4_41_mousseau-88-s006-a02.mzML	5.0	5G1	Bulk_201901_UCSD	Sample	Bulk
5E3_4_14_mousseau-88-s007-a02.mzML	5E3_4_14_mousseau-88-s007-a02.mzML	Sample	5	Bulk_201901_UCSD	Sample	SPE	88	Chernobyl vole feces	Mousseau	3	mousseau.88.s007	7	7.Mousseau88.FIN.30	Not applicable	NaN	bulk	host-associated	UCSD	temperate mixed forest biome	host-associated habitat	feces	Host-associated	Animal	Animal distal gut	stool	749906.0	gut metagenome	447135	bank vole	Myodes glareolus	Ukraine:City of Chernobyl	51.381883	30.037636	113.1	0	Not applicable	5E3_4_14_mousseau-88-s007-a02.mzML	5.0	5.00E+03	Bulk_201901_UCSD	Sample	Bulk
5F5_4_31_mousseau-88-s009-a02.mzML	5F5_4_31_mousseau-88-s009-a02.mzML	Sample	5	Bulk_201901_UCSD	Sample	SPE	88	Chernobyl vole feces	Mousseau	3	mousseau.88.s009	9	6.Mousseau88.FIN.33	Not applicable	NaN	bulk	host-associated	UCSD	temperate mixed forest biome	host-associated habitat	feces	Host-associated	Animal	Animal distal gut	stool	749906.0	gut metagenome	447135	bank vole	Myodes glareolus	Ukraine:City of Chernobyl	51.162931	30.001612	113.1	0	Not applicable	5F5_4_31_mousseau-88-s009-a02.mzML	5.0	5F5	Bulk_201901_UCSD	Sample	Bulk
5E5_4_17_mousseau-88-s010-a02.mzML	5E5_4_17_mousseau-88-s010-a02.mzML	Sample	5	Bulk_201901_UCSD	Sample	SPE	88	Chernobyl vole feces	Mousseau	2	mousseau.88.s010	10	6.Mousseau88.FIN.45	Not applicable	NaN	bulk	host-associated	UCSD	temperate mixed forest biome	host-associated habitat	feces	Host-associated	Animal	Animal distal gut	stool	749906.0	gut metagenome	447135	bank vole	Myodes glareolus	Ukraine:City of Chernobyl	51.212497	30.211561	113.1	0	Not applicable	5E5_4_17_mousseau-88-s010-a02.mzML	5.0	5.00E+05	Bulk_201901_UCSD	Sample	Bulk
5E6_4_18_mousseau-88-s011-a02.mzML	5E6_4_18_mousseau-88-s011-a02.mzML	Sample	5	Bulk_201901_UCSD	Sample	SPE	88	Chernobyl vole feces	Mousseau	3	mousseau.88.s011	11	7.Mousseau88.FIN.50	Not applicable	NaN	bulk	host-associated	UCSD	temperate mixed forest biome	host-associated habitat	feces	Host-associated	Animal	Animal distal gut	stool	749906.0	gut metagenome	447135	bank vole	Myodes glareolus	Ukraine:City of Chernobyl	51.212497	30.211561	113.1	0	Not applicable	5E6_4_18_mousseau-88-s011-a02.mzML	5.0	5.00E+06	Bulk_201901_UCSD	Sample	Bulk
5F3_4_28_mousseau-88-s013-a02.mzML	5F3_4_28_mousseau-88-s013-a02.mzML	Sample	5	Bulk_201901_UCSD	Sample	SPE	88	Chernobyl vole feces	Mousseau	3	mousseau.88.s013	13	7.Mousseau88.FIN.55	Not applicable	NaN	bulk	host-associated	UCSD	temperate mixed forest biome	host-associated habitat	feces	Host-associated	Animal	Animal distal gut	stool	749906.0	gut metagenome	447135	bank vole	Myodes glareolus	Ukraine:City of Chernobyl	51.212865	30.192893	113.1	0	Not applicable	5F3_4_28_mousseau-88-s013-a02.mzML	5.0	5F3	Bulk_201901_UCSD	Sample	Bulk
5E7_4_20_mousseau-88-s015-a02.mzML	5E7_4_20_mousseau-88-s015-a02.mzML	Sample	5	Bulk_201901_UCSD	Sample	SPE	88	Chernobyl vole feces	Mousseau	3	mousseau.88.s015	15	7.Mousseau88.FIN.63	Not applicable	NaN	bulk	host-associated	UCSD	temperate mixed forest biome	host-associated habitat	feces	Host-associated	Animal	Animal distal gut	stool	749906.0	gut metagenome	447135	bank vole	Myodes glareolus	Ukraine:City of Chernobyl	51.209477	30.186975	113.1	0	Not applicable	5E7_4_20_mousseau-88-s015-a02.mzML	5.0	5.00E+07	Bulk_201901_UCSD	Sample	Bulk
5E9_4_23_mousseau-88-s016-a02.mzML	5E9_4_23_mousseau-88-s016-a02.mzML	Sample	5	Bulk_201901_UCSD	Sample	SPE	88	Chernobyl vole feces	Mousseau	2	mousseau.88.s016	16	6.Mousseau88.FIN.68	Not applicable	NaN	bulk	host-associated	UCSD	temperate mixed forest biome	host-associated habitat	feces	Host-associated	Animal	Animal distal gut	stool	749906.0	gut metagenome	447135	bank vole	Myodes glareolus	Ukraine:City of Chernobyl	51.203282	30.151623	113.1	0	Not applicable	5E9_4_23_mousseau-88-s016-a02.mzML	5.0	5.00E+09	Bulk_201901_UCSD	Sample	Bulk
5D12_4_5_mousseau-88-s017-a02.mzML	5D12_4_5_mousseau-88-s017-a02.mzML	Sample	5	Bulk_201901_UCSD	Sample	SPE	88	Chernobyl vole feces	Mousseau	3	mousseau.88.s017	17	7.Mousseau88.FIN.72	Not applicable	NaN	bulk	host-associated	UCSD	temperate mixed forest biome	host-associated habitat	feces	Host-associated	Animal	Animal distal gut	stool	749906.0	gut metagenome	447135	bank vole	Myodes glareolus	Ukraine:City of Chernobyl	51.385139	30.038926	113.1	0	Not applicable	5D12_4_5_mousseau-88-s017-a02.mzML	5.0	5D12	Bulk_201901_UCSD	Sample	Bulk
5E2_4_12_mousseau-88-s018-a02.mzML	5E2_4_12_mousseau-88-s018-a02.mzML	Sample	5	Bulk_201901_UCSD	Sample	SPE	88	Chernobyl vole feces	Mousseau	2	mousseau.88.s018	18	7.Mousseau88.FIN.92	Not applicable	NaN	bulk	host-associated	UCSD	temperate mixed forest biome	host-associated habitat	feces	Host-associated	Animal	Animal distal gut	stool	749906.0	gut metagenome	447135	bank vole	Myodes glareolus	Ukraine:City of Chernobyl	51.212865	30.192893	113.1	0	Not applicable	5E2_4_12_mousseau-88-s018-a02.mzML	5.0	5.00E+02	Bulk_201901_UCSD	Sample	Bulk
5E4_4_16_mousseau-88-s021-a02.mzML	5E4_4_16_mousseau-88-s021-a02.mzML	Sample	5	Bulk_201901_UCSD	Sample	SPE	88	Chernobyl vole feces	Mousseau	3	mousseau.88.s021	21	7.Mousseau88.FIN.100	Not applicable	NaN	bulk	host-associated	UCSD	temperate mixed forest biome	host-associated habitat	feces	Host-associated	Animal	Animal distal gut	stool	749906.0	gut metagenome	447135	bank vole	Myodes glareolus	Ukraine:City of Chernobyl	51.172432	30.045733	113.1	0	Not applicable	5E4_4_16_mousseau-88-s021-a02.mzML	5.0	5.00E+04	Bulk_201901_UCSD	Sample	Bulk
5E8_4_22_mousseau-88-s023-a02.mzML	5E8_4_22_mousseau-88-s023-a02.mzML	Sample	5	Bulk_201901_UCSD	Sample	SPE	88	Chernobyl vole feces	Mousseau	3	mousseau.88.s023	23	7.Mousseau88.FIN.106	Not applicable	NaN	bulk	host-associated	UCSD	temperate mixed forest biome	host-associated habitat	feces	Host-associated	Animal	Animal distal gut	stool	749906.0	gut metagenome	447135	bank vole	Myodes glareolus	Ukraine:City of Chernobyl	51.172432	30.045733	113.1	0	Not applicable	5E8_4_22_mousseau-88-s023-a02.mzML	5.0	5.00E+08	Bulk_201901_UCSD	Sample	Bulk
5E11_4_24_mousseau-88-s024-a02.mzML	5E11_4_24_mousseau-88-s024-a02.mzML	Sample	5	Bulk_201901_UCSD	Sample	SPE	88	Chernobyl vole feces	Mousseau	2	mousseau.88.s024	24	6.Mousseau88.FIN.108	Not applicable	NaN	bulk	host-associated	UCSD	temperate mixed forest biome	host-associated habitat	feces	Host-associated	Animal	Animal distal gut	stool	749906.0	gut metagenome	447135	bank vole	Myodes glareolus	Ukraine:City of Chernobyl	51.20469	30.172673	113.1	0	Not applicable	5E11_4_24_mousseau-88-s024-a02.mzML	5.0	5.00E+11	Bulk_201901_UCSD	Sample	Bulk
5F4_4_30_mousseau-88-s025-a02.mzML	5F4_4_30_mousseau-88-s025-a02.mzML	Sample	5	Bulk_201901_UCSD	Sample	SPE	88	Chernobyl vole feces	Mousseau	3	mousseau.88.s025	25	6.Mousseau88.FIN.110	Not applicable	NaN	bulk	host-associated	UCSD	temperate mixed forest biome	host-associated habitat	feces	Host-associated	Animal	Animal distal gut	stool	749906.0	gut metagenome	447135	bank vole	Myodes glareolus	Ukraine:City of Chernobyl	51.20469	30.172673	113.1	0	Not applicable	5F4_4_30_mousseau-88-s025-a02.mzML	5.0	5F4	Bulk_201901_UCSD	Sample	Bulk
5F2_4_27_mousseau-88-s028-a02.mzML	5F2_4_27_mousseau-88-s028-a02.mzML	Sample	5	Bulk_201901_UCSD	Sample	SPE	88	Chernobyl vole feces	Mousseau	2	mousseau.88.s028	28	6.Mousseau88.FIN.143	Not applicable	NaN	bulk	host-associated	UCSD	temperate mixed forest biome	host-associated habitat	feces	Host-associated	Animal	Animal distal gut	stool	749906.0	gut metagenome	447135	bank vole	Myodes glareolus	Ukraine:City of Chernobyl	51.382351	30.030332	113.1	0	Not applicable	5F2_4_27_mousseau-88-s028-a02.mzML	5.0	5F2	Bulk_201901_UCSD	Sample	Bulk
5H1_4_55_mousseau-88-s030-a02.mzML	5H1_4_55_mousseau-88-s030-a02.mzML	Sample	5	Bulk_201901_UCSD	Sample	SPE	88	Chernobyl vole feces	Mousseau	2	mousseau.88.s030	30	7.Mousseau88.FIN.147	Not applicable	NaN	bulk	host-associated	UCSD	temperate mixed forest biome	host-associated habitat	feces	Host-associated	Animal	Animal distal gut	stool	749906.0	gut metagenome	447135	bank vole	Myodes glareolus	Ukraine:City of Chernobyl	51.379208	30.024888	113.1	0	Not applicable	5H1_4_55_mousseau-88-s030-a02.mzML	5.0	5H1	Bulk_201901_UCSD	Sample	Bulk
5D10_4_1_mousseau-88-s033-a02.mzML	5D10_4_1_mousseau-88-s033-a02.mzML	Sample	5	Bulk_201901_UCSD	Sample	SPE	88	Chernobyl vole feces	Mousseau	3	mousseau.88.s033	33	7.Mousseau88.FIN.221	Not applicable	NaN	bulk	host-associated	UCSD	temperate mixed forest biome	host-associated habitat	feces	Host-associated	Animal	Animal distal gut	stool	749906.0	gut metagenome	447135	bank vole	Myodes glareolus	Ukraine:City of Chernobyl	51.44536	30.06522	113.1	0	Not applicable	5D10_4_1_mousseau-88-s033-a02.mzML	5.0	5D10	Bulk_201901_UCSD	Sample	Bulk
5E12_4_25_mousseau-88-s034-a02.mzML	5E12_4_25_mousseau-88-s034-a02.mzML	Sample	5	Bulk_201901_UCSD	Sample	SPE	88	Chernobyl vole feces	Mousseau	3	mousseau.88.s034	34	6.Mousseau88.FIN.222	Not applicable	NaN	bulk	host-associated	UCSD	temperate mixed forest biome	host-associated habitat	feces	Host-associated	Animal	Animal distal gut	stool	749906.0	gut metagenome	447135	bank vole	Myodes glareolus	Ukraine:City of Chernobyl	51.44536	30.06522	113.1	0	Not applicable	5E12_4_25_mousseau-88-s034-a02.mzML	5.0	5.00E+12	Bulk_201901_UCSD	Sample	Bulk
5H7_4_60_mousseau-88-s035-a02.mzML	5H7_4_60_mousseau-88-s035-a02.mzML	Sample	5	Bulk_201901_UCSD	Sample	SPE	88	Chernobyl vole feces	Mousseau	3	mousseau.88.s035	35	6.Mousseau88.FIN.223	Not applicable	NaN	bulk	host-associated	UCSD	temperate mixed forest biome	host-associated habitat	feces	Host-associated	Animal	Animal distal gut	stool	749906.0	gut metagenome	447135	bank vole	Myodes glareolus	Ukraine:City of Chernobyl	51.44536	30.06522	113.1	0	Not applicable	5H7_4_60_mousseau-88-s035-a02.mzML	5.0	5H7	Bulk_201901_UCSD	Sample	Bulk
5F10_4_38_mousseau-88-s036-a02.mzML	5F10_4_38_mousseau-88-s036-a02.mzML	Sample	5	Bulk_201901_UCSD	Sample	SPE	88	Chernobyl vole feces	Mousseau	3	mousseau.88.s036	36	6.Mousseau88.FIN.243	Not applicable	NaN	bulk	host-associated	UCSD	temperate mixed forest biome	host-associated habitat	feces	Host-associated	Animal	Animal distal gut	stool	749906.0	gut metagenome	447135	bank vole	Myodes glareolus	Ukraine:City of Chernobyl	51.44546	30.06514	113.1	0	Not applicable	5F10_4_38_mousseau-88-s036-a02.mzML	5.0	5F10	Bulk_201901_UCSD	Sample	Bulk
5G5_4_46_mousseau-88-s039-a02.mzML	5G5_4_46_mousseau-88-s039-a02.mzML	Sample	5	Bulk_201901_UCSD	Sample	SPE	88	Chernobyl vole feces	Mousseau	3	mousseau.88.s039	39	6.Mousseau88.FIN.256	Not applicable	NaN	bulk	host-associated	UCSD	temperate mixed forest biome	host-associated habitat	feces	Host-associated	Animal	Animal distal gut	stool	749906.0	gut metagenome	447135	bank vole	Myodes glareolus	Ukraine:City of Chernobyl	51.44536	30.06522	113.1	0	Not applicable	5G5_4_46_mousseau-88-s039-a02.mzML	5.0	5G5	Bulk_201901_UCSD	Sample	Bulk
5F8_4_36_mousseau-88-s040-a02.mzML	5F8_4_36_mousseau-88-s040-a02.mzML	Sample	5	Bulk_201901_UCSD	Sample	SPE	88	Chernobyl vole feces	Mousseau	3	mousseau.88.s040	40	6.Mousseau88.FIN.261	Not applicable	NaN	bulk	host-associated	UCSD	temperate mixed forest biome	host-associated habitat	feces	Host-associated	Animal	Animal distal gut	stool	749906.0	gut metagenome	447135	bank vole	Myodes glareolus	Ukraine:City of Chernobyl	51.44546	30.06514	113.1	0	Not applicable	5F8_4_36_mousseau-88-s040-a02.mzML	5.0	5F8	Bulk_201901_UCSD	Sample	Bulk
5F11_4_39_mousseau-88-s041-a02.mzML	5F11_4_39_mousseau-88-s041-a02.mzML	Sample	5	Bulk_201901_UCSD	Sample	SPE	88	Chernobyl vole feces	Mousseau	3	mousseau.88.s041	41	6.Mousseau88.FIN.269	Not applicable	NaN	bulk	host-associated	UCSD	temperate mixed forest biome	host-associated habitat	feces	Host-associated	Animal	Animal distal gut	stool	749906.0	gut metagenome	447135	bank vole	Myodes glareolus	Ukraine:City of Chernobyl	51.44069	30.08206	113.1	0	Not applicable	5F11_4_39_mousseau-88-s041-a02.mzML	5.0	5F11	Bulk_201901_UCSD	Sample	Bulk
5F7_4_35_mousseau-88-s042-a02.mzML	5F7_4_35_mousseau-88-s042-a02.mzML	Sample	5	Bulk_201901_UCSD	Sample	SPE	88	Chernobyl vole feces	Mousseau	3	mousseau.88.s042	42	6.Mousseau88.FIN.275	Not applicable	NaN	bulk	host-associated	UCSD	temperate mixed forest biome	host-associated habitat	feces	Host-associated	Animal	Animal distal gut	stool	749906.0	gut metagenome	447135	bank vole	Myodes glareolus	Ukraine:City of Chernobyl	51.44738	30.06744	113.1	0	Not applicable	5F7_4_35_mousseau-88-s042-a02.mzML	5.0	5F7	Bulk_201901_UCSD	Sample	Bulk
5G8_4_50_mousseau-88-s043-a02.mzML	5G8_4_50_mousseau-88-s043-a02.mzML	Sample	5	Bulk_201901_UCSD	Sample	SPE	88	Chernobyl vole feces	Mousseau	3	mousseau.88.s043	43	7.Mousseau88.FIN.280	Not applicable	NaN	bulk	host-associated	UCSD	temperate mixed forest biome	host-associated habitat	feces	Host-associated	Animal	Animal distal gut	stool	749906.0	gut metagenome	447135	bank vole	Myodes glareolus	Ukraine:City of Chernobyl	51.44738	30.06744	113.1	0	Not applicable	5G8_4_50_mousseau-88-s043-a02.mzML	5.0	5G8	Bulk_201901_UCSD	Sample	Bulk
5F12_4_40_mousseau-88-s044-a02.mzML	5F12_4_40_mousseau-88-s044-a02.mzML	Sample	5	Bulk_201901_UCSD	Sample	SPE	88	Chernobyl vole feces	Mousseau	3	mousseau.88.s044	44	7.Mousseau88.FIN.282	Not applicable	NaN	bulk	host-associated	UCSD	temperate mixed forest biome	host-associated habitat	feces	Host-associated	Animal	Animal distal gut	stool	749906.0	gut metagenome	447135	bank vole	Myodes glareolus	Ukraine:City of Chernobyl	51.44738	30.06744	113.1	0	Not applicable	5F12_4_40_mousseau-88-s044-a02.mzML	5.0	5F12	Bulk_201901_UCSD	Sample	Bulk
5H12_4_67_mousseau-88-s045-a02.mzML	5H12_4_67_mousseau-88-s045-a02.mzML	Sample	5	Bulk_201901_UCSD	Sample	SPE	88	Chernobyl vole feces	Mousseau	3	mousseau.88.s045	45	6.Mousseau88.FIN.293	Not applicable	NaN	bulk	host-associated	UCSD	temperate mixed forest biome	host-associated habitat	feces	Host-associated	Animal	Animal distal gut	stool	749906.0	gut metagenome	447135	bank vole	Myodes glareolus	Ukraine:City of Chernobyl	51.44957	30.06264	113.1	0	Not applicable	5H12_4_67_mousseau-88-s045-a02.mzML	5.0	5H12	Bulk_201901_UCSD	Sample	Bulk
5F6_4_32_mousseau-88-s046-a02.mzML	5F6_4_32_mousseau-88-s046-a02.mzML	Sample	5	Bulk_201901_UCSD	Sample	SPE	88	Chernobyl vole feces	Mousseau	3	mousseau.88.s046	46	6.Mousseau88.FIN.296	Not applicable	NaN	bulk	host-associated	UCSD	temperate mixed forest biome	host-associated habitat	feces	Host-associated	Animal	Animal distal gut	stool	749906.0	gut metagenome	447135	bank vole	Myodes glareolus	Ukraine:City of Chernobyl	51.44069	30.08206	113.1	0	Not applicable	5F6_4_32_mousseau-88-s046-a02.mzML	5.0	5F6	Bulk_201901_UCSD	Sample	Bulk
5G2_4_42_mousseau-88-s047-a02.mzML	5G2_4_42_mousseau-88-s047-a02.mzML	Sample	5	Bulk_201901_UCSD	Sample	SPE	88	Chernobyl vole feces	Mousseau	3	mousseau.88.s047	47	6.Mousseau88.FIN.298	Not applicable	NaN	bulk	host-associated	UCSD	temperate mixed forest biome	host-associated habitat	feces	Host-associated	Animal	Animal distal gut	stool	749906.0	gut metagenome	447135	bank vole	Myodes glareolus	Ukraine:City of Chernobyl	51.45275	30.05556	113.1	0	Not applicable	5G2_4_42_mousseau-88-s047-a02.mzML	5.0	5G2	Bulk_201901_UCSD	Sample	Bulk
5H10_4_64_mousseau-88-s050-a02.mzML	5H10_4_64_mousseau-88-s050-a02.mzML	Sample	5	Bulk_201901_UCSD	Sample	SPE	88	Chernobyl vole feces	Mousseau	2	mousseau.88.s050	50	6.Mousseau88.FIN.329	Not applicable	NaN	bulk	host-associated	UCSD	temperate mixed forest biome	host-associated habitat	feces	Host-associated	Animal	Animal distal gut	stool	749906.0	gut metagenome	447135	bank vole	Myodes glareolus	Ukraine:City of Chernobyl	51.204032	30.164203	113.1	0	Not applicable	5H10_4_64_mousseau-88-s050-a02.mzML	5.0	5H10	Bulk_201901_UCSD	Sample	Bulk
